Variable.Name,Variable.Description,Data.File.Name,Data.File.Description,Begin.Year,EndYear,Component,Use.Constraints,epcf,varname,category,subcategory
DR2TS180,SFA 18:0 (Octadecanoic) (gm),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None,e,DR2TS180,nutrients,dietary interview
DR2TSELE,Selenium (mcg),DR2TOT_C,"Dietary Interview - Total Nutrient Intakes, Second Day",2003,2004,Dietary,None,e,DR2TSELE,nutrients,dietary interview
DR2TSELE,Selenium (mcg),DR2TOT_D,"Dietary Interview - Total Nutrient Intakes, Second Day",2005,2006,Dietary,None,e,DR2TSELE,nutrients,dietary interview
DR2TSELE,Selenium (mcg),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,e,DR2TSELE,nutrients,dietary interview
DR2TSELE,Selenium (mcg),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,e,DR2TSELE,nutrients,dietary interview
DR2TSELE,Selenium (mcg),DR2TOT_G,"Dietary Interview - Total Nutrient Intakes, Second Day",2011,2012,Dietary,None,e,DR2TSELE,nutrients,dietary interview
DR2TSELE,Selenium (mcg),DR2TOT_H,"Dietary Interview - Total Nutrient Intakes, Second Day",2013,2014,Dietary,None,e,DR2TSELE,nutrients,dietary interview
DR2TSELE,Selenium (mcg),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None,e,DR2TSELE,nutrients,dietary interview
DR2TSELE,Selenium (mcg),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None,e,DR2TSELE,nutrients,dietary interview
DR2TSFAT,Total saturated fatty acids (gm),DR2TOT_C,"Dietary Interview - Total Nutrient Intakes, Second Day",2003,2004,Dietary,None,e,DR2TSFAT,nutrients,dietary interview
DR2TSFAT,Total saturated fatty acids (gm),DR2TOT_D,"Dietary Interview - Total Nutrient Intakes, Second Day",2005,2006,Dietary,None,e,DR2TSFAT,nutrients,dietary interview
DR2TSFAT,Total saturated fatty acids (gm),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,e,DR2TSFAT,nutrients,dietary interview
DR2TSFAT,Total saturated fatty acids (gm),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,e,DR2TSFAT,nutrients,dietary interview
DR2TSFAT,Total saturated fatty acids (gm),DR2TOT_G,"Dietary Interview - Total Nutrient Intakes, Second Day",2011,2012,Dietary,None,e,DR2TSFAT,nutrients,dietary interview
DR2TSFAT,Total saturated fatty acids (gm),DR2TOT_H,"Dietary Interview - Total Nutrient Intakes, Second Day",2013,2014,Dietary,None,e,DR2TSFAT,nutrients,dietary interview
DR2TSFAT,Total saturated fatty acids (gm),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None,e,DR2TSFAT,nutrients,dietary interview
DR2TSFAT,Total saturated fatty acids (gm),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None,e,DR2TSFAT,nutrients,dietary interview
DR2TSODI,Sodium (mg) (adjusted for salt use in food preparation),DR2TOT_C,"Dietary Interview - Total Nutrient Intakes, Second Day",2003,2004,Dietary,None,e,DR2TSODI,nutrients,dietary interview
DR2TSODI,Sodium (mg) (adjusted for salt use in food preparation),DR2TOT_D,"Dietary Interview - Total Nutrient Intakes, Second Day",2005,2006,Dietary,None,e,DR2TSODI,nutrients,dietary interview
DR2TSODI,Sodium (mg) (adjusted for salt use in food preparation),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,e,DR2TSODI,nutrients,dietary interview
DR2TSODI,Sodium (mg),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,e,DR2TSODI,nutrients,dietary interview
DR2TSODI,Sodium (mg),DR2TOT_G,"Dietary Interview - Total Nutrient Intakes, Second Day",2011,2012,Dietary,None,e,DR2TSODI,nutrients,dietary interview
DR2TSODI,Sodium (mg),DR2TOT_H,"Dietary Interview - Total Nutrient Intakes, Second Day",2013,2014,Dietary,None,e,DR2TSODI,nutrients,dietary interview
DR2TSODI,Sodium (mg),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None,e,DR2TSODI,nutrients,dietary interview
DR2TSODI,Sodium (mg),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None,e,DR2TSODI,nutrients,dietary interview
DR2TSUGR,Total sugars (gm),DR2TOT_C,"Dietary Interview - Total Nutrient Intakes, Second Day",2003,2004,Dietary,None,e,DR2TSUGR,nutrients,dietary interview
DR2TSUGR,Total sugars (gm),DR2TOT_D,"Dietary Interview - Total Nutrient Intakes, Second Day",2005,2006,Dietary,None,e,DR2TSUGR,nutrients,dietary interview
DR2TSUGR,Total sugars (gm),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,e,DR2TSUGR,nutrients,dietary interview
DR2TSUGR,Total sugars (gm),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,e,DR2TSUGR,nutrients,dietary interview
DR2TSUGR,Total sugars (gm),DR2TOT_G,"Dietary Interview - Total Nutrient Intakes, Second Day",2011,2012,Dietary,None,e,DR2TSUGR,nutrients,dietary interview
DR2TSUGR,Total sugars (gm),DR2TOT_H,"Dietary Interview - Total Nutrient Intakes, Second Day",2013,2014,Dietary,None,e,DR2TSUGR,nutrients,dietary interview
DR2TSUGR,Total sugars (gm),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None,e,DR2TSUGR,nutrients,dietary interview
DR2TSUGR,Total sugars (gm),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None,e,DR2TSUGR,nutrients,dietary interview
DR2TTFAT,Total fat (gm),DR2TOT_C,"Dietary Interview - Total Nutrient Intakes, Second Day",2003,2004,Dietary,None,e,DR2TTFAT,nutrients,dietary interview
DR2TTFAT,Total fat (gm),DR2TOT_D,"Dietary Interview - Total Nutrient Intakes, Second Day",2005,2006,Dietary,None,e,DR2TTFAT,nutrients,dietary interview
DR2TTFAT,Total fat (gm),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,e,DR2TTFAT,nutrients,dietary interview
DR2TTFAT,Total fat (gm),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,e,DR2TTFAT,nutrients,dietary interview
DR2TTFAT,Total fat (gm),DR2TOT_G,"Dietary Interview - Total Nutrient Intakes, Second Day",2011,2012,Dietary,None,e,DR2TTFAT,nutrients,dietary interview
DR2TTFAT,Total fat (gm),DR2TOT_H,"Dietary Interview - Total Nutrient Intakes, Second Day",2013,2014,Dietary,None,e,DR2TTFAT,nutrients,dietary interview
DR2TTFAT,Total fat (gm),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None,e,DR2TTFAT,nutrients,dietary interview
DR2TTFAT,Total fat (gm),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None,e,DR2TTFAT,nutrients,dietary interview
DR2TTHEO,Theobromine (mg),DR2TOT_C,"Dietary Interview - Total Nutrient Intakes, Second Day",2003,2004,Dietary,None,e,DR2TTHEO,nutrients,dietary interview
DR2TTHEO,Theobromine (mg),DR2TOT_D,"Dietary Interview - Total Nutrient Intakes, Second Day",2005,2006,Dietary,None,e,DR2TTHEO,nutrients,dietary interview
DR2TTHEO,Theobromine (mg),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,e,DR2TTHEO,nutrients,dietary interview
DR2TTHEO,Theobromine (mg),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,e,DR2TTHEO,nutrients,dietary interview
DR2TTHEO,Theobromine (mg),DR2TOT_G,"Dietary Interview - Total Nutrient Intakes, Second Day",2011,2012,Dietary,None,e,DR2TTHEO,nutrients,dietary interview
DR2TTHEO,Theobromine (mg),DR2TOT_H,"Dietary Interview - Total Nutrient Intakes, Second Day",2013,2014,Dietary,None,e,DR2TTHEO,nutrients,dietary interview
DR2TTHEO,Theobromine (mg),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None,e,DR2TTHEO,nutrients,dietary interview
DR2TTHEO,Theobromine (mg),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None,e,DR2TTHEO,nutrients,dietary interview
DR2TVARA,Vitamin A as retinol activity equivalents (mcg),DR2TOT_C,"Dietary Interview - Total Nutrient Intakes, Second Day",2003,2004,Dietary,None,e,DR2TVARA,nutrients,dietary interview
DR2TVARA,Vitamin A as retinol activity equivalents (mcg),DR2TOT_D,"Dietary Interview - Total Nutrient Intakes, Second Day",2005,2006,Dietary,None,e,DR2TVARA,nutrients,dietary interview
DR2TVARA,Vitamin A as retinol activity equivalents (mcg),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,e,DR2TVARA,nutrients,dietary interview
DR2TVARA,Vitamin A as retinol activity equivalents (mcg),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,e,DR2TVARA,nutrients,dietary interview
DR2TVARA,Vitamin A as retinol activity equivalents (mcg),DR2TOT_G,"Dietary Interview - Total Nutrient Intakes, Second Day",2011,2012,Dietary,None,e,DR2TVARA,nutrients,dietary interview
DR2TVARA,Vitamin A as retinol activity equivalents (mcg),DR2TOT_H,"Dietary Interview - Total Nutrient Intakes, Second Day",2013,2014,Dietary,None,e,DR2TVARA,nutrients,dietary interview
DR2TVARA,Vitamin A as retinol activity equivalents (mcg),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None,e,DR2TVARA,nutrients,dietary interview
DR2TVARA,Vitamin A as retinol activity equivalents (mcg),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None,e,DR2TVARA,nutrients,dietary interview
DR2TVB1,Thiamin (Vitamin B1) (mg),DR2TOT_C,"Dietary Interview - Total Nutrient Intakes, Second Day",2003,2004,Dietary,None,e,DR2TVB1,nutrients,dietary interview
DR2TVB1,Thiamin (Vitamin B1) (mg),DR2TOT_D,"Dietary Interview - Total Nutrient Intakes, Second Day",2005,2006,Dietary,None,e,DR2TVB1,nutrients,dietary interview
DR2TVB1,Thiamin (Vitamin B1) (mg),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,e,DR2TVB1,nutrients,dietary interview
DR2TVB1,Thiamin (Vitamin B1) (mg),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,e,DR2TVB1,nutrients,dietary interview
DR2TVB1,Thiamin (Vitamin B1) (mg),DR2TOT_G,"Dietary Interview - Total Nutrient Intakes, Second Day",2011,2012,Dietary,None,e,DR2TVB1,nutrients,dietary interview
DR2TVB1,Thiamin (Vitamin B1) (mg),DR2TOT_H,"Dietary Interview - Total Nutrient Intakes, Second Day",2013,2014,Dietary,None,e,DR2TVB1,nutrients,dietary interview
DR2TVB1,Thiamin (Vitamin B1) (mg),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None,e,DR2TVB1,nutrients,dietary interview
DR2TVB1,Thiamin (Vitamin B1) (mg),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None,e,DR2TVB1,nutrients,dietary interview
DR2TVB12,Vitamin B12 (mcg),DR2TOT_C,"Dietary Interview - Total Nutrient Intakes, Second Day",2003,2004,Dietary,None,e,DR2TVB12,nutrients,dietary interview
DR2TVB12,Vitamin B12 (mcg),DR2TOT_D,"Dietary Interview - Total Nutrient Intakes, Second Day",2005,2006,Dietary,None,e,DR2TVB12,nutrients,dietary interview
DR2TVB12,Vitamin B12 (mcg),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,e,DR2TVB12,nutrients,dietary interview
DR2TVB12,Vitamin B12 (mcg),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,e,DR2TVB12,nutrients,dietary interview
DR2TVB12,Vitamin B12 (mcg),DR2TOT_G,"Dietary Interview - Total Nutrient Intakes, Second Day",2011,2012,Dietary,None,e,DR2TVB12,nutrients,dietary interview
DR2TVB12,Vitamin B12 (mcg),DR2TOT_H,"Dietary Interview - Total Nutrient Intakes, Second Day",2013,2014,Dietary,None,e,DR2TVB12,nutrients,dietary interview
DR2TVB12,Vitamin B12 (mcg),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None,e,DR2TVB12,nutrients,dietary interview
DR2TVB12,Vitamin B12 (mcg),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None,e,DR2TVB12,nutrients,dietary interview
DR2TVB2,Riboflavin (Vitamin B2) (mg),DR2TOT_C,"Dietary Interview - Total Nutrient Intakes, Second Day",2003,2004,Dietary,None,e,DR2TVB2,nutrients,dietary interview
DR2TVB2,Riboflavin (Vitamin B2) (mg),DR2TOT_D,"Dietary Interview - Total Nutrient Intakes, Second Day",2005,2006,Dietary,None,e,DR2TVB2,nutrients,dietary interview
DR2TVB2,Riboflavin (Vitamin B2) (mg),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,e,DR2TVB2,nutrients,dietary interview
DR2TVB2,Riboflavin (Vitamin B2) (mg),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,e,DR2TVB2,nutrients,dietary interview
DR2TVB2,Riboflavin (Vitamin B2) (mg),DR2TOT_G,"Dietary Interview - Total Nutrient Intakes, Second Day",2011,2012,Dietary,None,e,DR2TVB2,nutrients,dietary interview
DR2TVB2,Riboflavin (Vitamin B2) (mg),DR2TOT_H,"Dietary Interview - Total Nutrient Intakes, Second Day",2013,2014,Dietary,None,e,DR2TVB2,nutrients,dietary interview
DR2TVB2,Riboflavin (Vitamin B2) (mg),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None,e,DR2TVB2,nutrients,dietary interview
DR2TVB2,Riboflavin (Vitamin B2) (mg),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None,e,DR2TVB2,nutrients,dietary interview
DR2TVB6,Vitamin B6 (mg),DR2TOT_C,"Dietary Interview - Total Nutrient Intakes, Second Day",2003,2004,Dietary,None,e,DR2TVB6,nutrients,dietary interview
DR2TVB6,Vitamin B6 (mg),DR2TOT_D,"Dietary Interview - Total Nutrient Intakes, Second Day",2005,2006,Dietary,None,e,DR2TVB6,nutrients,dietary interview
DR2TVB6,Vitamin B6 (mg),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,e,DR2TVB6,nutrients,dietary interview
DR2TVB6,Vitamin B6 (mg),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,e,DR2TVB6,nutrients,dietary interview
DR2TVB6,Vitamin B6 (mg),DR2TOT_G,"Dietary Interview - Total Nutrient Intakes, Second Day",2011,2012,Dietary,None,e,DR2TVB6,nutrients,dietary interview
DR2TVB6,Vitamin B6 (mg),DR2TOT_H,"Dietary Interview - Total Nutrient Intakes, Second Day",2013,2014,Dietary,None,e,DR2TVB6,nutrients,dietary interview
DR2TVB6,Vitamin B6 (mg),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None,e,DR2TVB6,nutrients,dietary interview
DR2TVB6,Vitamin B6 (mg),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None,e,DR2TVB6,nutrients,dietary interview
DR2TVC,Vitamin C (mg),DR2TOT_C,"Dietary Interview - Total Nutrient Intakes, Second Day",2003,2004,Dietary,None,e,DR2TVC,nutrients,dietary interview
DR2TVC,Vitamin C (mg),DR2TOT_D,"Dietary Interview - Total Nutrient Intakes, Second Day",2005,2006,Dietary,None,e,DR2TVC,nutrients,dietary interview
DR2TVC,Vitamin C (mg),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,e,DR2TVC,nutrients,dietary interview
DR2TVC,Vitamin C (mg),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,e,DR2TVC,nutrients,dietary interview
DR2TVC,Vitamin C (mg),DR2TOT_G,"Dietary Interview - Total Nutrient Intakes, Second Day",2011,2012,Dietary,None,e,DR2TVC,nutrients,dietary interview
DR2TVC,Vitamin C (mg),DR2TOT_H,"Dietary Interview - Total Nutrient Intakes, Second Day",2013,2014,Dietary,None,e,DR2TVC,nutrients,dietary interview
DR2TVC,Vitamin C (mg),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None,e,DR2TVC,nutrients,dietary interview
DR2TVC,Vitamin C (mg),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None,e,DR2TVC,nutrients,dietary interview
DR2TVD,Vitamin D (D2 + D3) (mcg),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,e,DR2TVD,nutrients,dietary interview
DR2TVD,Vitamin D (D2 + D3) (mcg),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,e,DR2TVD,nutrients,dietary interview
DR2TVD,Vitamin D (D2 + D3) (mcg),DR2TOT_G,"Dietary Interview - Total Nutrient Intakes, Second Day",2011,2012,Dietary,None,e,DR2TVD,nutrients,dietary interview
DR2TVD,Vitamin D (D2 + D3) (mcg),DR2TOT_H,"Dietary Interview - Total Nutrient Intakes, Second Day",2013,2014,Dietary,None,e,DR2TVD,nutrients,dietary interview
DR2TVD,Vitamin D (D2 + D3) (mcg),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None,e,DR2TVD,nutrients,dietary interview
DR2TVD,Vitamin D (D2 + D3) (mcg),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None,e,DR2TVD,nutrients,dietary interview
DR2TVK,Vitamin K (mcg),DR2TOT_C,"Dietary Interview - Total Nutrient Intakes, Second Day",2003,2004,Dietary,None,e,DR2TVK,nutrients,dietary interview
DR2TVK,Vitamin K (mcg),DR2TOT_D,"Dietary Interview - Total Nutrient Intakes, Second Day",2005,2006,Dietary,None,e,DR2TVK,nutrients,dietary interview
DR2TVK,Vitamin K (mcg),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,e,DR2TVK,nutrients,dietary interview
DR2TVK,Vitamin K (mcg),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,e,DR2TVK,nutrients,dietary interview
DR2TVK,Vitamin K (mcg),DR2TOT_G,"Dietary Interview - Total Nutrient Intakes, Second Day",2011,2012,Dietary,None,e,DR2TVK,nutrients,dietary interview
DR2TVK,Vitamin K (mcg),DR2TOT_H,"Dietary Interview - Total Nutrient Intakes, Second Day",2013,2014,Dietary,None,e,DR2TVK,nutrients,dietary interview
DR2TVK,Vitamin K (mcg),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None,e,DR2TVK,nutrients,dietary interview
DR2TVK,Vitamin K (mcg),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None,e,DR2TVK,nutrients,dietary interview
DR2TZINC,Zinc (mg),DR2TOT_C,"Dietary Interview - Total Nutrient Intakes, Second Day",2003,2004,Dietary,None,e,DR2TZINC,nutrients,dietary interview
DR2TZINC,Zinc (mg),DR2TOT_D,"Dietary Interview - Total Nutrient Intakes, Second Day",2005,2006,Dietary,None,e,DR2TZINC,nutrients,dietary interview
DR2TZINC,Zinc (mg),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,e,DR2TZINC,nutrients,dietary interview
DR2TZINC,Zinc (mg),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,e,DR2TZINC,nutrients,dietary interview
DR2TZINC,Zinc (mg),DR2TOT_G,"Dietary Interview - Total Nutrient Intakes, Second Day",2011,2012,Dietary,None,e,DR2TZINC,nutrients,dietary interview
DR2TZINC,Zinc (mg),DR2TOT_H,"Dietary Interview - Total Nutrient Intakes, Second Day",2013,2014,Dietary,None,e,DR2TZINC,nutrients,dietary interview
DR2TZINC,Zinc (mg),DR2TOT_I,"Dietary Interview - Total Nutrient Intakes, Second Day",2015,2016,Dietary,None,e,DR2TZINC,nutrients,dietary interview
DR2TZINC,Zinc (mg),DR2TOT_J,"Dietary Interview - Total Nutrient Intakes, Second Day",2017,2018,Dietary,None,e,DR2TZINC,nutrients,dietary interview
DRDTSODI,Sodium (mg) (adjusted for salt use in food preparation),DRXTOT,Dietary Interview - Total Nutrient Intakes,1999,2000,Dietary,None,e,DRDTSODI,nutrients,dietary interview
DRDTSODI,Sodium (mg) (adjusted for salt use in food preparation),DRXTOT_B,Dietary Interview - Total Nutrient Intakes,2001,2002,Dietary,None,e,DRDTSODI,nutrients,dietary interview
DRXTACAR,Alpha-carotene (mcg),DRXTOT_B,Dietary Interview - Total Nutrient Intakes,2001,2002,Dietary,None,e,DRXTACAR,nutrients,dietary interview
DRXTALCO,Alcohol (gm),DRXTOT,Dietary Interview - Total Nutrient Intakes,1999,2000,Dietary,None,e,DRXTALCO,nutrients,dietary interview
DRXTALCO,Alcohol (gm),DRXTOT_B,Dietary Interview - Total Nutrient Intakes,2001,2002,Dietary,None,e,DRXTALCO,nutrients,dietary interview
DRXTATOC,Vitamin E as alpha-tocopherol (mg),DRXTOT_B,Dietary Interview - Total Nutrient Intakes,2001,2002,Dietary,None,e,DRXTATOC,nutrients,dietary interview
DRXTBCAR,Beta-carotene (mcg),DRXTOT_B,Dietary Interview - Total Nutrient Intakes,2001,2002,Dietary,None,e,DRXTBCAR,nutrients,dietary interview
DRXTCAFF,Caffeine (mg),DRXTOT,Dietary Interview - Total Nutrient Intakes,1999,2000,Dietary,None,e,DRXTCAFF,nutrients,dietary interview
DRXTCAFF,Caffeine (mg),DRXTOT_B,Dietary Interview - Total Nutrient Intakes,2001,2002,Dietary,None,e,DRXTCAFF,nutrients,dietary interview
DRXTCALC,Calcium (mg),DRXTOT,Dietary Interview - Total Nutrient Intakes,1999,2000,Dietary,None,e,DRXTCALC,nutrients,dietary interview
DRXTCALC,Calcium (mg),DRXTOT_B,Dietary Interview - Total Nutrient Intakes,2001,2002,Dietary,None,e,DRXTCALC,nutrients,dietary interview
DRXTCARB,Carbohydrate (gm),DRXTOT,Dietary Interview - Total Nutrient Intakes,1999,2000,Dietary,None,e,DRXTCARB,nutrients,dietary interview
DRXTCARB,Carbohydrate (gm),DRXTOT_B,Dietary Interview - Total Nutrient Intakes,2001,2002,Dietary,None,e,DRXTCARB,nutrients,dietary interview
DRXTCARO,Carotene (RE),DRXTOT,Dietary Interview - Total Nutrient Intakes,1999,2000,Dietary,None,e,DRXTCARO,nutrients,dietary interview
DRXTCHOL,Cholesterol (mg),DRXTOT,Dietary Interview - Total Nutrient Intakes,1999,2000,Dietary,None,e,DRXTCHOL,nutrients,dietary interview
DRXTCHOL,Cholesterol (mg),DRXTOT_B,Dietary Interview - Total Nutrient Intakes,2001,2002,Dietary,None,e,DRXTCHOL,nutrients,dietary interview
DRXTCOPP,Copper (mg),DRXTOT,Dietary Interview - Total Nutrient Intakes,1999,2000,Dietary,None,e,DRXTCOPP,nutrients,dietary interview
DRXTCOPP,Copper (mg),DRXTOT_B,Dietary Interview - Total Nutrient Intakes,2001,2002,Dietary,None,e,DRXTCOPP,nutrients,dietary interview
DRXTCRYP,Beta-cryptoxanthin (mcg),DRXTOT_B,Dietary Interview - Total Nutrient Intakes,2001,2002,Dietary,None,e,DRXTCRYP,nutrients,dietary interview
DRXTFA,Folic acid (mcg),DRXTOT_B,Dietary Interview - Total Nutrient Intakes,2001,2002,Dietary,None,e,DRXTFA,nutrients,dietary interview
DRXTFDFE,Folate as dietary folate equivalents (mcg),DRXTOT_B,Dietary Interview - Total Nutrient Intakes,2001,2002,Dietary,None,e,DRXTFDFE,nutrients,dietary interview
DRXTFF,Food folate (mcg),DRXTOT_B,Dietary Interview - Total Nutrient Intakes,2001,2002,Dietary,None,e,DRXTFF,nutrients,dietary interview
DRXTFIBE,Dietary fiber (gm),DRXTOT,Dietary Interview - Total Nutrient Intakes,1999,2000,Dietary,None,e,DRXTFIBE,nutrients,dietary interview
DRXTFIBE,Dietary fiber (gm),DRXTOT_B,Dietary Interview - Total Nutrient Intakes,2001,2002,Dietary,None,e,DRXTFIBE,nutrients,dietary interview
DRXTFOLA,Total Folate (mcg),DRXTOT,Dietary Interview - Total Nutrient Intakes,1999,2000,Dietary,None,e,DRXTFOLA,nutrients,dietary interview
DRXTFOLA,Total Folate (mcg),DRXTOT_B,Dietary Interview - Total Nutrient Intakes,2001,2002,Dietary,None,e,DRXTFOLA,nutrients,dietary interview
DRXTIRON,Iron (mg),DRXTOT,Dietary Interview - Total Nutrient Intakes,1999,2000,Dietary,None,e,DRXTIRON,nutrients,dietary interview
DRXTIRON,Iron (mg),DRXTOT_B,Dietary Interview - Total Nutrient Intakes,2001,2002,Dietary,None,e,DRXTIRON,nutrients,dietary interview
DRXTKCAL,Energy (kcal),DRXTOT,Dietary Interview - Total Nutrient Intakes,1999,2000,Dietary,None,e,DRXTKCAL,nutrients,dietary interview
DRXTKCAL,Energy (kcal),DRXTOT_B,Dietary Interview - Total Nutrient Intakes,2001,2002,Dietary,None,e,DRXTKCAL,nutrients,dietary interview
DRXTLYCO,Lycopene (mcg),DRXTOT_B,Dietary Interview - Total Nutrient Intakes,2001,2002,Dietary,None,e,DRXTLYCO,nutrients,dietary interview
DRXTLZ,Lutein + zeaxanthin (mcg),DRXTOT_B,Dietary Interview - Total Nutrient Intakes,2001,2002,Dietary,None,e,DRXTLZ,nutrients,dietary interview
DRXTM161,MFA 16:1 (Hexadecenoic) (gm),DRXTOT,Dietary Interview - Total Nutrient Intakes,1999,2000,Dietary,None,e,DRXTM161,nutrients,dietary interview
DRXTM161,MFA 16:1 (Hexadecenoic) (gm),DRXTOT_B,Dietary Interview - Total Nutrient Intakes,2001,2002,Dietary,None,e,DRXTM161,nutrients,dietary interview
DRXTM181,MFA 18:1 (Octadecenoic) (gm),DRXTOT,Dietary Interview - Total Nutrient Intakes,1999,2000,Dietary,None,e,DRXTM181,nutrients,dietary interview
DRXTM181,MFA 18:1 (Octadecenoic) (gm),DRXTOT_B,Dietary Interview - Total Nutrient Intakes,2001,2002,Dietary,None,e,DRXTM181,nutrients,dietary interview
DRXTM201,MFA 20:1 (Eicosenoic) (gm),DRXTOT,Dietary Interview - Total Nutrient Intakes,1999,2000,Dietary,None,e,DRXTM201,nutrients,dietary interview
DRXTM201,MFA 20:1 (Eicosenoic) (gm),DRXTOT_B,Dietary Interview - Total Nutrient Intakes,2001,2002,Dietary,None,e,DRXTM201,nutrients,dietary interview
